query,p_genome,avg_abund,p_metag,metagenome name,accession,biome2
susScr11.fa.gz,0.00%,1.0,0.00%,SRR1631102,SRR1631102,Host-associated:Human
susScr11.fa.gz,5.30%,1.3,1.80%,ERR2241629,ERR2241629,Host-associated:Animal
susScr11.fa.gz,0.00%,1.7,0.00%,ERR2683627,ERR2683627,Environmental:Aquatic
susScr11.fa.gz,0.10%,7.5,0.20%,ERR9465722,ERR9465722,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.0,0.00%,SRR1437929,SRR1437929,Host-associated:Human
susScr11.fa.gz,0.00%,8.3,0.00%,ERR2538515,ERR2538515,Host-associated:Human
susScr11.fa.gz,0.00%,1.0,0.00%,ERR1467146,ERR1467146,Engineered:Wastewater
susScr11.fa.gz,0.20%,14.7,0.60%,SRR18439548,SRR18439548,Host-associated:Mammals
susScr11.fa.gz,0.00%,3.0,0.00%,ERR2144895,ERR2144895,Host-associated:Plants
susScr11.fa.gz,0.00%,1.5,0.00%,SRR3988343,SRR3988343,Environmental:Aquatic
susScr11.fa.gz,0.00%,2.0,0.20%,ERR5916838,ERR5916838,Host-associated:Mammals
susScr11.fa.gz,0.00%,2.9,0.00%,ERR3357638,ERR3357638,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.0,0.00%,SRR3185008,SRR3185008,Host-associated:Human
susScr11.fa.gz,0.00%,7.0,0.00%,SRR6038191,SRR6038191,Host-associated:Human
susScr11.fa.gz,2.10%,1.3,0.70%,ERR2241834,ERR2241834,Host-associated:Animal
susScr11.fa.gz,0.00%,5.5,0.00%,SRR9113707,SRR9113707,Host-associated:Birds
susScr11.fa.gz,0.00%,1.3,0.10%,ERR2750565,ERR2750565,Host-associated:Human
susScr11.fa.gz,0.00%,1.5,0.00%,ERR1470824,ERR1470824,Engineered:Wastewater
susScr11.fa.gz,0.00%,1.0,0.00%,SRR5790665,SRR5790665,Host-associated:Mammals
susScr11.fa.gz,5.80%,1.4,1.10%,ERR2241714,ERR2241714,Host-associated:Animal
susScr11.fa.gz,0.00%,1.8,0.00%,SRR1632437,SRR1632437,Host-associated:Human
susScr11.fa.gz,0.00%,1.0,0.00%,SRR1632792,SRR1632792,Host-associated:Human
susScr11.fa.gz,0.00%,1.4,0.00%,SRR7287230,SRR7287230,Host-associated:Insecta
susScr11.fa.gz,0.00%,2.1,0.10%,ERR576945,ERR576945,Engineered:Modeled
susScr11.fa.gz,0.00%,2.0,0.00%,SRR7610115,SRR7610115,Host-associated:Fish
susScr11.fa.gz,0.00%,1.5,0.00%,ERR2683623,ERR2683623,Environmental:Aquatic
susScr11.fa.gz,0.00%,5.3,0.00%,ERR2241950,ERR2241950,Host-associated:Animal
susScr11.fa.gz,0.00%,21.9,0.10%,SRR12180984,SRR12180984,Host-associated:Insecta
susScr11.fa.gz,0.00%,6.5,0.00%,ERR2607395,ERR2607395,Engineered:Wastewater
susScr11.fa.gz,0.00%,4.6,0.00%,SRR14862894,SRR14862894,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.5,0.00%,SRR1632791,SRR1632791,Host-associated:Human
susScr11.fa.gz,0.00%,2.6,0.00%,ERR2855835,ERR2855835,Host-associated:Human
susScr11.fa.gz,0.20%,1.4,0.10%,ERR2241961,ERR2241961,Host-associated:Animal
susScr11.fa.gz,0.00%,2.0,0.00%,ERR2762114,ERR2762114,Environmental:Aquatic
susScr11.fa.gz,1.20%,1.2,0.70%,ERR2241786,ERR2241786,Host-associated:Animal
susScr11.fa.gz,0.00%,4.1,0.00%,ERR2607391,ERR2607391,Engineered:Wastewater
susScr11.fa.gz,0.00%,2.0,0.00%,SRR3183879,SRR3183879,Host-associated:Human
susScr11.fa.gz,0.00%,9.1,0.00%,ERR2241701,ERR2241701,Host-associated:Animal
susScr11.fa.gz,0.00%,2.0,0.00%,SRR1702229,SRR1702229,Engineered:Wastewater
susScr11.fa.gz,0.00%,2.0,0.00%,SRR3988363,SRR3988363,Environmental:Aquatic
susScr11.fa.gz,0.00%,15.2,0.00%,SRR9182862,SRR9182862,Host-associated:Invertebrates
susScr11.fa.gz,0.00%,1.1,0.00%,SRR6714105,SRR6714105,Host-associated:Human
susScr11.fa.gz,0.00%,2.0,0.00%,ERR2607495,ERR2607495,Engineered:Wastewater
susScr11.fa.gz,0.00%,2.7,0.00%,SRR6713632,SRR6713632,Engineered:Solid waste
susScr11.fa.gz,0.00%,12.5,0.10%,SRR12181032,SRR12181032,Host-associated:Insecta
susScr11.fa.gz,0.00%,32.6,0.20%,ERR3440694,ERR3440694,Environmental:Aquatic
susScr11.fa.gz,0.00%,2.8,0.00%,ERR2808658,ERR2808658,Engineered:Wastewater
susScr11.fa.gz,0.00%,1.7,0.10%,SRR13256651,SRR13256651,Host-associated:Insecta
susScr11.fa.gz,0.00%,4.9,0.00%,ERR2241802,ERR2241802,Host-associated:Animal
susScr11.fa.gz,0.00%,18.8,0.10%,SRR15730540,SRR15730540,Host-associated:Mammals
susScr11.fa.gz,0.00%,3.8,0.10%,SRR15431181,SRR15431181,Host-associated:Mammals
susScr11.fa.gz,0.00%,32.2,0.20%,ERR2241743,ERR2241743,Host-associated:Animal
susScr11.fa.gz,0.00%,1.4,0.10%,SRR13256666,SRR13256666,Host-associated:Insecta
susScr11.fa.gz,0.00%,4.6,0.10%,SRR7610140,SRR7610140,Host-associated:Fish
susScr11.fa.gz,0.00%,29.2,0.10%,ERR5954451,ERR5954451,Environmental:Aquatic
susScr11.fa.gz,0.00%,3.8,0.00%,ERR4398750,ERR4398750,Host-associated:Animal
susScr11.fa.gz,0.00%,1.4,0.00%,SRR6713635,SRR6713635,Engineered:Solid waste
susScr11.fa.gz,0.00%,3.0,0.00%,SRR1873846,SRR1873846,Engineered:Food production
susScr11.fa.gz,0.00%,1.0,0.00%,SRR3988586,SRR3988586,Environmental:Aquatic
susScr11.fa.gz,0.20%,1.3,0.10%,ERR2241666,ERR2241666,Host-associated:Animal
susScr11.fa.gz,0.00%,1.0,0.00%,SRR3988563,SRR3988563,Environmental:Aquatic
susScr11.fa.gz,0.00%,5.0,0.00%,ERR4404429,ERR4404429,Environmental:Aquatic
susScr11.fa.gz,0.00%,12.8,0.00%,ERR10736393,ERR10736393,Engineered:Food production
susScr11.fa.gz,0.00%,1.8,0.00%,SRR6429830,SRR6429830,Host-associated:Plants
susScr11.fa.gz,0.00%,2.8,0.00%,ERR2863826,ERR2863826,Host-associated:Animal
susScr11.fa.gz,0.20%,1.7,0.60%,ERR2750373,ERR2750373,Host-associated:Human
susScr11.fa.gz,0.00%,3.5,0.30%,ERR1868852,ERR1868852,Host-associated:Fish
susScr11.fa.gz,0.00%,3.1,0.00%,SRR15604599,SRR15604599,Host-associated:Mammals
susScr11.fa.gz,0.00%,7.2,0.00%,SRR9113717,SRR9113717,Host-associated:Birds
susScr11.fa.gz,0.00%,1.0,0.00%,ERR478991,ERR478991,Host-associated:Mammals
susScr11.fa.gz,0.00%,16.6,0.10%,SRR12180962,SRR12180962,Host-associated:Insecta
susScr11.fa.gz,0.00%,2.2,0.00%,ERR3357552,ERR3357552,Host-associated:Mammals
susScr11.fa.gz,1.10%,1.3,0.20%,ERR2241723,ERR2241723,Host-associated:Animal
susScr11.fa.gz,0.00%,1.5,0.00%,SRR6459198,SRR6459198,Environmental:Aquatic
susScr11.fa.gz,0.00%,1.0,0.00%,SRR3988570,SRR3988570,Environmental:Aquatic
susScr11.fa.gz,0.10%,8.0,0.30%,SRR13753922,SRR13753922,Host-associated:Mammals
susScr11.fa.gz,0.20%,9.0,0.40%,SRR18439543,SRR18439543,Host-associated:Mammals
susScr11.fa.gz,0.00%,29.7,0.10%,ERR2848551,ERR2848551,Environmental:Aquatic
susScr11.fa.gz,0.00%,1.0,0.10%,SRR5790650,SRR5790650,Host-associated:Mammals
susScr11.fa.gz,0.00%,2.8,0.10%,SRR6514674,SRR6514674,Engineered:Food production
susScr11.fa.gz,0.00%,2.1,0.00%,ERR1414267,ERR1414267,Engineered:Wastewater
susScr11.fa.gz,0.00%,2.2,0.00%,SRR13256644,SRR13256644,Host-associated:Insecta
susScr11.fa.gz,0.00%,1.7,0.00%,ERR5916860,ERR5916860,Host-associated:Mammals
susScr11.fa.gz,0.00%,3.3,0.00%,ERR2607443,ERR2607443,Engineered:Wastewater
susScr11.fa.gz,0.00%,2.4,0.10%,SRR13256640,SRR13256640,Host-associated:Insecta
susScr11.fa.gz,0.00%,4.7,0.80%,ERR3357553,ERR3357553,Host-associated:Mammals
susScr11.fa.gz,0.00%,15.0,0.00%,SRR11267058,SRR11267058,Host-associated:Insecta
susScr11.fa.gz,0.00%,18.9,0.20%,ERR3440696,ERR3440696,Environmental:Aquatic
susScr11.fa.gz,0.10%,118.0,0.60%,ERR4691814,ERR4691814,Environmental:Aquatic
susScr11.fa.gz,0.00%,3.8,0.00%,SRR15604507,SRR15604507,Host-associated:Mammals
susScr11.fa.gz,0.00%,3.1,0.00%,SRR3017101,SRR3017101,Engineered:Food production
susScr11.fa.gz,0.00%,2.9,0.00%,ERR10736385,ERR10736385,Engineered:Food production
susScr11.fa.gz,0.00%,2.0,0.10%,SRR13256637,SRR13256637,Host-associated:Insecta
susScr11.fa.gz,0.00%,1.6,0.00%,SRR10810031,SRR10810031,Host-associated:Insecta
susScr11.fa.gz,0.00%,1.8,0.00%,SRR13713022,SRR13713022,Host-associated:Mammals
susScr11.fa.gz,0.20%,14.2,0.70%,SRR18439531,SRR18439531,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.9,0.00%,SRR1873866,SRR1873866,Engineered:Food production
susScr11.fa.gz,0.00%,5.2,0.00%,SRR13827523,SRR13827523,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.7,0.00%,SRR19715299,SRR19715299,Host-associated:Mammals
susScr11.fa.gz,0.00%,51.6,0.40%,SRR5788281,SRR5788281,Environmental:Aquatic
susScr11.fa.gz,0.00%,1.8,0.00%,SRR1632447,SRR1632447,Host-associated:Human
susScr11.fa.gz,0.00%,1.0,0.00%,ERR3273253,ERR3273253,Host-associated:Human
susScr11.fa.gz,0.00%,3.9,0.10%,SRR15431157,SRR15431157,Host-associated:Mammals
susScr11.fa.gz,0.00%,3.0,0.00%,SRR7610122,SRR7610122,Host-associated:Fish
susScr11.fa.gz,0.00%,8.9,0.10%,SRR15633986,SRR15633986,Host-associated:Mammals
susScr11.fa.gz,0.00%,12.9,0.00%,ERR2241702,ERR2241702,Host-associated:Animal
susScr11.fa.gz,0.00%,1.0,0.00%,ERR2683605,ERR2683605,Environmental:Aquatic
susScr11.fa.gz,0.00%,1.0,0.00%,ERR1513004,ERR1513004,Engineered:Wastewater
susScr11.fa.gz,0.00%,7.2,0.00%,ERR2241664,ERR2241664,Host-associated:Animal
susScr11.fa.gz,0.00%,42.0,0.30%,SRR7599077,SRR7599077,Environmental:Aquatic
susScr11.fa.gz,0.00%,1.7,0.10%,SRR5382247,SRR5382247,Host-associated:Mammals
susScr11.fa.gz,0.00%,6.7,0.00%,ERR2863810,ERR2863810,Host-associated:Animal
susScr11.fa.gz,0.10%,1.7,0.20%,ERR2241715,ERR2241715,Host-associated:Animal
susScr11.fa.gz,0.00%,20.7,0.10%,ERR2607427,ERR2607427,Engineered:Wastewater
susScr11.fa.gz,0.00%,19.8,0.10%,ERR5954372,ERR5954372,Environmental:Aquatic
susScr11.fa.gz,0.00%,2.7,0.00%,ERR2607493,ERR2607493,Engineered:Wastewater
susScr11.fa.gz,0.00%,4.1,0.00%,ERR2762115,ERR2762115,Environmental:Aquatic
susScr11.fa.gz,0.00%,4.6,0.10%,ERR4398784,ERR4398784,Host-associated:Animal
susScr11.fa.gz,0.00%,1.9,0.00%,ERR2808667,ERR2808667,Engineered:Wastewater
susScr11.fa.gz,0.00%,2.0,0.00%,ERR3285549,ERR3285549,Host-associated:Mammals
susScr11.fa.gz,0.00%,3.6,0.20%,SRR16350248,SRR16350248,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.0,0.00%,ERR2750176,ERR2750176,Host-associated:Human
susScr11.fa.gz,0.00%,6.2,0.00%,SRR1024012,SRR1024012,Engineered:Bioreactor
susScr11.fa.gz,0.00%,4.3,0.00%,ERR4398805,ERR4398805,Host-associated:Animal
susScr11.fa.gz,0.00%,4.0,0.00%,SRR13839997,SRR13839997,Host-associated:Mammals
susScr11.fa.gz,0.00%,3.0,0.00%,ERR2592274,ERR2592274,Engineered:Wastewater
susScr11.fa.gz,0.10%,23.5,0.40%,SRR12651214,SRR12651214,Host-associated:Fish
susScr11.fa.gz,0.00%,1.0,0.00%,ERR2683625,ERR2683625,Environmental:Aquatic
susScr11.fa.gz,0.00%,3.4,0.00%,SRR7287209,SRR7287209,Host-associated:Insecta
susScr11.fa.gz,0.00%,1.6,0.10%,SRR1631317,SRR1631317,Host-associated:Human
susScr11.fa.gz,0.00%,11.9,0.10%,SRR12180986,SRR12180986,Host-associated:Insecta
susScr11.fa.gz,0.00%,1.2,0.00%,SRR1631487,SRR1631487,Host-associated:Human
susScr11.fa.gz,0.00%,3.0,0.00%,ERR2784839,ERR2784839,Host-associated:Human
susScr11.fa.gz,0.00%,9.4,0.00%,ERR4398727,ERR4398727,Host-associated:Animal
susScr11.fa.gz,0.00%,5.3,0.20%,SRR6490001,SRR6490001,Host-associated:Microbial
susScr11.fa.gz,0.10%,1.8,0.10%,ERR4398778,ERR4398778,Host-associated:Animal
susScr11.fa.gz,0.10%,3.6,0.10%,ERR4398740,ERR4398740,Host-associated:Animal
susScr11.fa.gz,0.00%,4.5,0.00%,ERR2094164,ERR2094164,Environmental:Aquatic
susScr11.fa.gz,0.00%,1.0,0.00%,SRR8731625,SRR8731625,Host-associated:Human
susScr11.fa.gz,0.00%,4.1,0.10%,SRR17188288,SRR17188288,Host-associated:Insecta
susScr11.fa.gz,0.00%,17.4,0.10%,SRR3719568,SRR3719568,Environmental:Aquatic
susScr11.fa.gz,0.00%,1.0,0.00%,ERR1470827,ERR1470827,Engineered:Wastewater
susScr11.fa.gz,0.00%,3.6,0.00%,SRR10914165,SRR10914165,Host-associated:Insecta
susScr11.fa.gz,0.00%,2.0,0.00%,SRR4408083,SRR4408083,Host-associated:Human
susScr11.fa.gz,0.00%,7.0,0.10%,ERR2709732,ERR2709732,Host-associated:Plants
susScr11.fa.gz,0.00%,1.0,0.00%,SRR3988290,SRR3988290,Environmental:Aquatic
susScr11.fa.gz,0.00%,6.0,0.00%,SRR10527383,SRR10527383,Host-associated:Plants
susScr11.fa.gz,0.00%,4.9,0.10%,SRR16348862,SRR16348862,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.0,0.00%,SRR12908313,SRR12908313,Engineered:Lab enrichment
susScr11.fa.gz,0.00%,1.7,0.00%,SRR13840029,SRR13840029,Host-associated:Mammals
susScr11.fa.gz,0.00%,2.0,0.00%,SRR19721641,SRR19721641,Host-associated:Mammals
susScr11.fa.gz,0.30%,1.4,0.10%,ERR2241667,ERR2241667,Host-associated:Animal
susScr11.fa.gz,0.00%,1.1,0.00%,SRR7287197,SRR7287197,Host-associated:Insecta
susScr11.fa.gz,0.00%,5.8,0.00%,ERR4398771,ERR4398771,Host-associated:Animal
susScr11.fa.gz,0.00%,5.3,0.10%,ERR2709798,ERR2709798,Host-associated:Plants
susScr11.fa.gz,0.00%,1.7,0.00%,ERR2538499,ERR2538499,Host-associated:Human
susScr11.fa.gz,0.00%,1.0,0.00%,ERR525697,ERR525697,Host-associated:Human
susScr11.fa.gz,0.00%,9.6,0.00%,SRR15322611,SRR15322611,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.7,0.00%,SRR7191294,SRR7191294,Engineered:Wastewater
susScr11.fa.gz,0.00%,4.1,0.00%,SRR10810021,SRR10810021,Host-associated:Insecta
susScr11.fa.gz,0.00%,11.0,0.10%,ERR2730831,ERR2730831,Environmental:Aquatic
susScr11.fa.gz,0.00%,13.1,0.10%,ERR599131,ERR599131,Environmental:Aquatic
susScr11.fa.gz,0.00%,1.3,0.00%,ERR3357634,ERR3357634,Host-associated:Mammals
susScr11.fa.gz,0.00%,16.1,0.10%,ERR2848508,ERR2848508,Environmental:Aquatic
susScr11.fa.gz,0.00%,1.4,0.00%,SRR19721642,SRR19721642,Host-associated:Mammals
susScr11.fa.gz,0.00%,2.5,0.00%,SRR6038532,SRR6038532,Host-associated:Human
susScr11.fa.gz,0.00%,1.0,0.00%,SRR6765262,SRR6765262,Host-associated:Birds
susScr11.fa.gz,0.00%,1.5,0.00%,SRR3736995,SRR3736995,Host-associated:Human
susScr11.fa.gz,0.00%,3.5,0.00%,SRR13840130,SRR13840130,Host-associated:Mammals
susScr11.fa.gz,0.00%,15.8,0.10%,SRR12456173,SRR12456173,Host-associated:Fish
susScr11.fa.gz,0.00%,15.8,0.10%,SRR12180998,SRR12180998,Host-associated:Insecta
susScr11.fa.gz,0.00%,2.6,0.00%,ERR2607390,ERR2607390,Engineered:Wastewater
susScr11.fa.gz,0.00%,1.0,0.00%,ERR2683633,ERR2683633,Environmental:Aquatic
susScr11.fa.gz,0.00%,3.3,0.00%,ERR1868857,ERR1868857,Host-associated:Fish
susScr11.fa.gz,0.00%,2.4,0.00%,ERR2592257,ERR2592257,Engineered:Wastewater
susScr11.fa.gz,0.00%,3.7,0.10%,SRR16350280,SRR16350280,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.9,0.00%,ERR2889251,ERR2889251,Host-associated:Animal
susScr11.fa.gz,0.00%,1.0,0.00%,SRR6714200,SRR6714200,Host-associated:Human
susScr11.fa.gz,11.90%,1.4,1.70%,ERR2597490,ERR2597490,Host-associated:Mammals
susScr11.fa.gz,0.00%,4.2,0.00%,ERR4398714,ERR4398714,Host-associated:Animal
susScr11.fa.gz,0.00%,1.8,0.00%,ERR2808668,ERR2808668,Engineered:Wastewater
susScr11.fa.gz,0.60%,1.3,0.30%,ERR2241966,ERR2241966,Host-associated:Animal
susScr11.fa.gz,0.00%,19.6,0.10%,ERR4869729,ERR4869729,Environmental:Aquatic
susScr11.fa.gz,1.70%,1.2,0.90%,ERR2241626,ERR2241626,Host-associated:Animal
susScr11.fa.gz,0.00%,2.6,0.00%,SRR1873835,SRR1873835,Engineered:Food production
susScr11.fa.gz,0.00%,1.3,0.10%,DRR046069,DRR046069,Host-associated:Human
susScr11.fa.gz,0.00%,1.2,0.00%,ERR2749675,ERR2749675,Host-associated:Human
susScr11.fa.gz,0.00%,15.6,0.10%,SRR12181059,SRR12181059,Host-associated:Insecta
susScr11.fa.gz,0.00%,5.5,0.00%,SRR11267065,SRR11267065,Host-associated:Insecta
susScr11.fa.gz,0.00%,5.4,0.00%,SRR8859357,SRR8859357,Environmental:Aquatic
susScr11.fa.gz,0.10%,2.0,0.50%,SRR6216867,SRR6216867,Host-associated:Human
susScr11.fa.gz,0.00%,2.1,0.00%,ERR2094169,ERR2094169,Environmental:Aquatic
susScr11.fa.gz,0.00%,5.1,0.00%,ERR2607474,ERR2607474,Engineered:Wastewater
susScr11.fa.gz,0.00%,1.5,0.00%,ERR1512995,ERR1512995,Engineered:Wastewater
susScr11.fa.gz,0.10%,8.9,0.10%,SRR12181052,SRR12181052,Host-associated:Insecta
susScr11.fa.gz,0.00%,1.3,0.00%,SRR7191293,SRR7191293,Engineered:Wastewater
susScr11.fa.gz,0.00%,16.2,0.10%,SRR12181055,SRR12181055,Host-associated:Insecta
susScr11.fa.gz,0.80%,1.4,0.20%,ERR2241938,ERR2241938,Host-associated:Animal
susScr11.fa.gz,0.00%,1.5,0.00%,SRR1873861,SRR1873861,Engineered:Food production
susScr11.fa.gz,0.00%,1.6,0.00%,SRR5382228,SRR5382228,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.0,0.00%,ERR3261535,ERR3261535,Host-associated:Human
susScr11.fa.gz,0.00%,12.5,0.00%,SRR11267070,SRR11267070,Host-associated:Insecta
susScr11.fa.gz,0.00%,1.0,0.00%,SRR3961739,SRR3961739,Environmental:Aquatic
susScr11.fa.gz,0.00%,35.7,0.10%,ERR2241728,ERR2241728,Host-associated:Animal
susScr11.fa.gz,0.00%,1.9,0.00%,ERR1414271,ERR1414271,Engineered:Wastewater
susScr11.fa.gz,0.00%,17.5,0.10%,ERR2592329,ERR2592329,Engineered:Wastewater
susScr11.fa.gz,0.00%,2.7,0.00%,SRR5808805,SRR5808805,Environmental:Aquatic
susScr11.fa.gz,0.00%,45.8,0.70%,ERR2607411,ERR2607411,Engineered:Wastewater
susScr11.fa.gz,0.00%,3.6,0.00%,SRR9113693,SRR9113693,Host-associated:Birds
susScr11.fa.gz,0.00%,2.4,0.10%,SRR7664945,SRR7664945,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.3,0.00%,SRR13840070,SRR13840070,Host-associated:Mammals
susScr11.fa.gz,0.00%,4.5,0.00%,SRR12456159,SRR12456159,Host-associated:Fish
susScr11.fa.gz,3.60%,1.3,1.50%,ERR2241822,ERR2241822,Host-associated:Animal
susScr11.fa.gz,0.00%,13.2,0.10%,ERR5094862,ERR5094862,Host-associated:Fish
susScr11.fa.gz,0.00%,77.0,1.00%,SRR12480292,SRR12480292,Environmental:Aquatic
susScr11.fa.gz,0.00%,1.0,0.00%,SRR3988362,SRR3988362,Environmental:Aquatic
susScr11.fa.gz,0.00%,25.1,0.30%,ERR2592337,ERR2592337,Engineered:Wastewater
susScr11.fa.gz,0.00%,1.0,0.00%,SRR2107133,SRR2107133,Engineered:Wastewater
susScr11.fa.gz,0.00%,2.5,0.00%,SRR5237156,SRR5237156,Host-associated:Insecta
susScr11.fa.gz,0.00%,2.0,0.10%,SRR12272211,SRR12272211,Host-associated:Mammals
susScr11.fa.gz,0.00%,7.8,0.00%,SRR5248167,SRR5248167,Environmental:Aquatic
susScr11.fa.gz,0.00%,8.2,0.10%,SRR6514661,SRR6514661,Engineered:Food production
susScr11.fa.gz,0.00%,12.1,0.10%,ERR2607426,ERR2607426,Engineered:Wastewater
susScr11.fa.gz,0.00%,1.5,0.10%,SRR3187210,SRR3187210,Host-associated:Human
susScr11.fa.gz,0.00%,2.5,0.00%,ERR2607389,ERR2607389,Engineered:Wastewater
susScr11.fa.gz,0.00%,2.7,0.00%,ERR2607442,ERR2607442,Engineered:Wastewater
susScr11.fa.gz,0.00%,1.0,0.00%,SRR7610130,SRR7610130,Host-associated:Fish
susScr11.fa.gz,2.80%,1.3,1.00%,ERR2241820,ERR2241820,Host-associated:Animal
susScr11.fa.gz,0.00%,50.3,3.00%,ERR2592339,ERR2592339,Engineered:Wastewater
susScr11.fa.gz,0.00%,3.2,0.00%,ERR3339001,ERR3339001,Host-associated:Birds
susScr11.fa.gz,0.00%,9.5,0.10%,SRR12181023,SRR12181023,Host-associated:Insecta
susScr11.fa.gz,0.00%,3.1,0.00%,ERR3047202,ERR3047202,Host-associated:Fish
susScr11.fa.gz,0.00%,1.6,0.00%,SRR12272126,SRR12272126,Host-associated:Mammals
susScr11.fa.gz,0.00%,6.1,0.10%,ERR2144886,ERR2144886,Host-associated:Plants
susScr11.fa.gz,0.00%,1.5,0.00%,SRR3187093,SRR3187093,Host-associated:Human
susScr11.fa.gz,0.00%,2.0,0.00%,ERR5083239,ERR5083239,Host-associated:Human
susScr11.fa.gz,1.40%,1.4,0.30%,ERR2241968,ERR2241968,Host-associated:Animal
susScr11.fa.gz,0.00%,2.0,0.00%,SRR1631702,SRR1631702,Host-associated:Human
susScr11.fa.gz,0.00%,8.3,0.10%,ERR2592275,ERR2592275,Engineered:Wastewater
susScr11.fa.gz,0.00%,42.0,0.30%,SRR8812764,SRR8812764,Environmental:Aquatic
susScr11.fa.gz,1.70%,1.7,0.40%,ERR2597491,ERR2597491,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.1,0.00%,SRR12272235,SRR12272235,Host-associated:Mammals
susScr11.fa.gz,0.00%,5.0,0.10%,ERR4398717,ERR4398717,Host-associated:Animal
susScr11.fa.gz,0.00%,9.6,0.00%,SRR9219375,SRR9219375,Host-associated:Invertebrates
susScr11.fa.gz,0.00%,4.6,0.00%,SRR7287246,SRR7287246,Host-associated:Insecta
susScr11.fa.gz,0.00%,1.7,0.00%,ERR3414585,ERR3414585,Host-associated:Birds
susScr11.fa.gz,0.00%,1.0,0.00%,SRR3988353,SRR3988353,Environmental:Aquatic
susScr11.fa.gz,0.00%,11.4,0.10%,SRR3017098,SRR3017098,Engineered:Food production
susScr11.fa.gz,0.00%,12.5,0.10%,SRR12181057,SRR12181057,Host-associated:Insecta
susScr11.fa.gz,0.00%,1.0,0.00%,ERR912169,ERR912169,Host-associated:Human
susScr11.fa.gz,0.00%,18.1,0.10%,ERR2241927,ERR2241927,Host-associated:Animal
susScr11.fa.gz,0.00%,28.6,0.10%,ERR4869776,ERR4869776,Environmental:Aquatic
susScr11.fa.gz,0.00%,16.2,0.10%,ERR2607397,ERR2607397,Engineered:Wastewater
susScr11.fa.gz,0.00%,38.3,0.30%,SRR13122264,SRR13122264,Environmental:Aquatic
susScr11.fa.gz,0.00%,11.8,0.00%,ERR5954425,ERR5954425,Environmental:Aquatic
susScr11.fa.gz,0.00%,3.6,0.50%,ERR5094898,ERR5094898,Host-associated:Fish
susScr11.fa.gz,0.00%,10.1,0.20%,ERR2168978,ERR2168978,Environmental:Aquatic
susScr11.fa.gz,0.00%,2.2,0.10%,SRR12272217,SRR12272217,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.0,0.00%,ERR1512988,ERR1512988,Engineered:Wastewater
susScr11.fa.gz,1.10%,1.4,0.30%,ERR2597360,ERR2597360,Host-associated:Mammals
susScr11.fa.gz,0.00%,2.8,0.00%,SRR14629562,SRR14629562,Host-associated:Mammals
susScr11.fa.gz,0.20%,13.7,0.60%,SRR18439532,SRR18439532,Host-associated:Mammals
susScr11.fa.gz,0.00%,12.9,0.10%,SRR12180977,SRR12180977,Host-associated:Insecta
susScr11.fa.gz,0.00%,3.8,0.00%,ERR2607399,ERR2607399,Engineered:Wastewater
susScr11.fa.gz,0.00%,17.6,0.10%,SRR12181018,SRR12181018,Host-associated:Insecta
susScr11.fa.gz,0.70%,2.2,0.30%,ERR2245461,ERR2245461,Host-associated:Animal
susScr11.fa.gz,0.40%,3.8,0.20%,ERR5094905,ERR5094905,Host-associated:Fish
susScr11.fa.gz,0.00%,11.8,0.10%,SRR17134010,SRR17134010,Host-associated:Insecta
susScr11.fa.gz,0.00%,2.7,0.00%,ERR3414592,ERR3414592,Host-associated:Birds
susScr11.fa.gz,0.50%,1.4,0.30%,ERR2597471,ERR2597471,Host-associated:Mammals
susScr11.fa.gz,0.00%,1.0,0.00%,ERR3273239,ERR3273239,Host-associated:Human
susScr11.fa.gz,0.00%,18.5,0.00%,ERR4398818,ERR4398818,Host-associated:Animal
susScr11.fa.gz,0.00%,5.2,0.00%,SRR17257160,SRR17257160,Host-associated:Mammals
susScr11.fa.gz,0.00%,16.2,0.20%,ERR2848499,ERR2848499,Environmental:Aquatic
susScr11.fa.gz,0.00%,1.5,0.00%,ERR3219716,ERR3219716,Environmental:Terrestrial
susScr11.fa.gz,0.00%,2.0,0.00%,SRR19721626,SRR19721626,Host-associated:Mammals
susScr11.fa.gz,0.00%,5.5,0.00%,ERR4398788,ERR4398788,Host-associated:Animal
susScr11.fa.gz,0.00%,2.5,0.00%,SRR7287242,SRR7287242,Host-associated:Insecta
susScr11.fa.gz,0.40%,2.0,0.20%,ERR2241874,ERR2241874,Host-associated:Animal
susScr11.fa.gz,0.00%,2.3,0.00%,SRR10810006,SRR10810006,Host-associated:Insecta
susScr11.fa.gz,0.00%,9.4,0.10%,ERR2607422,ERR2607422,Engineered:Wastewater
susScr11.fa.gz,0.00%,9.8,0.30%,SRR13753941,SRR13753941,Host-associated:Mammals
